1600, 00-13-a2-00-40-98-98-4f,2,64,92,80,35,16,19,19,16,16,0,0,16,16,16,19,16,16,0,0,0,0,0,19,0,0,0,0,8,19,8,8,8,0,234
1600, 00-13-a2-00-40-98-98-4f,2,64,93,80,16,27,0,25,27,27,0,8,0,0,0,19,19,19,0,8,0,0,0,0,8,8,0,0,0,0,0,8,8,8,243
1600, 00-13-a2-00-40-98-98-4f,2,64,93,81,0,32,0,30,16,24,0,8,0,16,0,24,19,19,0,0,0,8,0,8,0,19,0,19,0,8,0,8,8,19,252
1600, 00-13-a2-00-40-98-98-4f,2,64,93,80,16,27,0,25,27,27,0,8,0,0,0,19,19,19,0,8,0,0,0,0,8,8,0,0,0,0,0,8,8,8,261
1600, 00-13-a2-00-40-98-98-4f,2,64,93,81,16,32,19,24,25,24,0,0,0,16,0,24,19,16,0,0,0,8,8,19,0,8,0,0,0,8,8,8,8,0,270
1600, 00-13-a2-00-40-98-98-4f,2,64,93,81,39,33,0,24,33,27,0,0,24,19,0,8,0,24,0,0,0,0,0,8,8,0,0,8,0,0,0,8,0,8,279
1600, 00-13-a2-00-40-98-98-4f,2,64,93,81,0,30,16,19,30,19,0,16,0,8,16,8,19,8,0,0,8,16,0,8,0,19,0,0,0,8,8,0,8,0,288
1600, 00-13-a2-00-40-98-98-4f,2,64,92,79,27,30,16,24,19,27,0,8,0,19,0,19,24,19,8,0,0,0,0,8,0,8,0,0,0,0,0,0,8,0,297
1600, 00-13-a2-00-40-98-98-4f,2,64,93,80,16,19,0,19,16,24,0,19,19,8,0,19,19,8,0,0,8,0,0,19,8,8,0,8,8,0,0,8,8,0,306
1600, 00-13-a2-00-40-98-98-4f,2,64,93,80,16,35,0,16,27,27,0,0,0,19,0,19,19,19,0,0,0,8,0,8,8,8,0,0,0,0,0,8,8,8,315
1600, 00-13-a2-00-40-98-98-4f,2,64,92,80,16,35,0,27,27,27,8,19,0,16,0,8,19,19,0,0,0,19,0,0,8,19,0,8,0,0,0,8,8,8,324
1600, 00-13-a2-00-40-98-98-4f,2,64,93,80,35,35,0,24,27,27,0,19,19,19,0,19,19,19,0,0,8,8,0,0,8,8,0,8,8,0,0,0,8,8,333
1600, 00-13-a2-00-40-98-98-4f,2,64,93,80,16,35,0,27,27,27,0,0,0,24,0,19,19,19,0,0,0,0,0,8,8,19,0,8,0,19,0,8,8,8,342
1600, 00-13-a2-00-40-98-98-4f,2,64,93,81,16,24,8,16,30,24,0,30,24,19,16,0,19,8,0,8,0,0,8,8,0,19,0,8,8,8,8,8,8,0,351
1600, 00-13-a2-00-40-98-98-4f,2,64,92,80,16,30,8,19,19,24,0,0,19,24,0,19,19,19,0,0,8,0,0,19,19,19,0,8,8,8,0,8,8,8,360
1600, 00-13-a2-00-40-98-98-4f,2,64,92,79,0,33,0,27,19,24,0,16,0,0,0,19,0,24,0,19,0,0,0,8,8,19,0,0,0,0,0,8,0,8,369
1600, 00-13-a2-00-40-98-98-4f,2,64,92,80,16,35,0,16,27,27,8,8,8,19,8,19,19,19,0,8,0,8,0,8,8,8,0,0,0,0,0,8,8,8,378
1600, 00-13-a2-00-40-98-98-4f,2,64,92,80,39,0,16,24,27,25,0,8,30,0,19,19,25,19,0,0,0,0,0,0,8,0,0,0,8,0,8,0,8,0,387
1600, 00-13-a2-00-40-98-98-4f,2,64,93,82,30,35,19,19,30,16,19,19,0,19,16,19,16,19,0,0,8,0,8,19,0,8,8,16,0,19,8,8,16,19,396
1600, 00-13-a2-00-40-98-98-4f,2,64,93,80,16,25,0,27,19,27,0,8,8,0,0,19,19,19,0,0,0,0,0,0,0,8,0,0,0,0,0,8,8,8,405
1600, 00-13-a2-00-40-98-98-4f,2,64,94,82,24,35,19,0,27,30,0,16,8,19,8,19,19,19,0,0,0,19,16,0,8,19,0,0,0,0,19,0,0,16,414
1600, 00-13-a2-00-40-98-98-4f,2,64,92,79,16,35,16,19,27,27,0,24,19,0,19,19,19,19,0,8,0,0,0,19,8,8,0,0,8,0,8,8,8,0,423
1600, 00-13-a2-00-40-98-98-4f,2,64,92,80,16,35,0,19,16,27,0,0,19,19,0,8,19,19,0,0,8,8,0,8,8,8,0,8,8,0,0,8,8,8,432
1600, 00-13-a2-00-40-98-98-4f,2,64,93,80,16,25,24,24,25,19,0,30,19,0,16,19,19,8,0,0,0,8,8,19,0,0,0,8,8,0,0,8,8,0,441
1600, 00-13-a2-00-40-98-98-4f,2,64,94,80,0,33,0,35,16,27,0,19,0,16,0,16,19,8,0,0,0,8,0,0,0,0,0,8,0,0,0,0,8,8,450
1600, 00-13-a2-00-40-98-98-4f,2,64,92,80,16,30,8,8,25,24,0,0,8,24,0,0,19,19,0,0,0,8,0,0,0,19,0,8,0,0,0,0,8,0,459
1600, 00-13-a2-00-40-98-98-4f,2,64,93,80,0,27,0,19,0,25,0,19,0,0,0,19,0,8,0,0,0,8,0,19,0,0,0,8,0,8,0,8,0,0,468
1600, 00-13-a2-00-40-98-98-4f,2,64,93,81,16,16,24,27,27,19,0,0,19,0,19,19,19,8,0,0,0,0,0,8,8,0,0,8,8,0,0,8,8,0,477
1600, 00-13-a2-00-40-98-98-4f,2,64,92,80,16,35,0,8,25,24,0,0,8,19,0,0,19,19,0,0,0,8,0,0,0,19,0,8,0,0,0,0,8,8,486
1600, 00-13-a2-00-40-98-98-4f,2,64,92,81,8,30,0,24,27,19,19,0,0,0,8,27,8,16,0,0,8,0,0,8,8,0,8,0,8,8,0,19,8,8,495
1600, 00-13-a2-00-40-98-98-4f,2,64,93,80,0,25,0,19,8,25,0,27,0,0,0,19,0,19,0,0,0,0,0,0,0,0,0,0,0,8,0,8,0,0,504
1600, 00-13-a2-00-40-98-98-4f,2,64,93,81,32,24,19,24,33,24,0,0,19,8,16,24,19,27,0,19,0,8,0,8,19,8,8,0,8,0,8,8,0,0,513
1600, 00-13-a2-00-40-98-98-4f,2,64,93,80,35,25,8,25,16,24,0,24,8,0,0,25,19,19,8,0,0,8,0,0,0,19,0,0,8,8,0,8,8,16,522
1600, 00-13-a2-00-40-98-98-4f,2,64,94,82,0,32,0,24,27,19,0,8,0,16,0,24,8,19,0,8,0,8,0,19,0,0,0,19,8,8,0,8,8,0,531
1600, 00-13-a2-00-40-98-98-4f,2,64,91,77,0,30,0,24,0,27,0,19,8,16,0,16,8,8,0,0,0,0,8,8,0,0,0,0,0,8,8,8,0,8,540
1600, 00-13-a2-00-40-98-98-4f,2,64,93,80,35,33,16,19,16,25,0,0,19,19,19,19,19,8,0,0,0,0,0,19,8,0,0,0,8,0,8,8,8,0,549
1600, 00-13-a2-00-40-98-98-4f,2,64,92,79,32,24,0,24,16,27,0,8,19,19,0,19,19,19,0,0,0,0,0,8,0,8,0,0,8,0,0,0,8,8,558
1600, 00-13-a2-00-40-98-98-4f,2,64,92,79,40,32,0,24,16,35,0,0,19,16,0,16,19,24,0,0,8,19,0,8,0,19,0,0,0,0,0,8,8,8,567
1600, 00-13-a2-00-40-98-98-4f,2,64,93,79,30,16,0,30,24,16,0,30,8,30,0,19,19,16,0,0,0,8,0,19,8,0,0,8,0,8,0,16,8,0,576
1600, 00-13-a2-00-40-98-98-4f,2,64,91,79,16,16,16,24,24,33,0,19,16,0,19,24,19,27,0,8,0,8,0,8,8,8,0,8,0,8,8,8,0,19,585
1600, 00-13-a2-00-40-98-98-4f,2,64,92,80,16,30,16,16,27,27,0,8,0,19,8,19,19,19,0,8,0,19,0,8,8,8,0,0,0,0,0,8,8,8,594
1600, 00-13-a2-00-40-98-98-4f,2,64,93,80,0,32,0,35,27,24,0,19,0,19,0,16,19,27,0,0,0,8,0,0,8,19,0,8,0,8,0,0,8,19,603
1600, 00-13-a2-00-40-98-98-4f,2,64,93,80,16,27,0,19,16,27,0,19,19,19,0,24,19,8,0,8,8,0,0,19,8,0,0,8,8,8,0,8,8,0,612
1600, 00-13-a2-00-40-98-98-4f,2,64,93,80,0,33,0,30,24,33,0,19,19,27,0,8,19,27,0,0,0,8,0,0,19,8,0,8,8,8,0,0,8,8,621
1600, 00-13-a2-00-40-98-98-4f,2,64,92,79,24,27,8,24,33,19,0,24,19,0,0,24,19,8,0,0,8,8,0,19,19,19,8,0,8,8,8,8,8,8,630
1600, 00-13-a2-00-40-98-98-4f,2,64,92,80,16,35,0,19,27,27,8,19,0,24,0,8,19,19,0,0,0,8,0,8,8,8,0,8,0,8,0,8,8,8,639
1600, 00-13-a2-00-40-98-98-4f,2,64,93,81,25,30,0,30,19,25,24,19,8,19,0,24,8,19,0,0,0,0,8,0,19,0,8,8,8,8,8,0,8,0,648
1600, 00-13-a2-00-40-98-98-4f,2,64,92,80,16,30,0,8,24,27,0,0,0,8,0,0,0,19,0,0,0,8,8,0,19,8,0,8,0,8,8,0,0,0,657
1600, 00-13-a2-00-40-98-98-4f,2,64,93,80,0,33,0,19,24,19,0,0,0,27,0,8,0,8,0,0,0,8,0,8,0,8,0,0,0,8,0,8,0,0,666
1600, 00-13-a2-00-40-98-98-4f,2,64,93,81,16,24,8,16,24,24,0,30,24,19,8,0,24,8,0,8,0,0,19,8,8,19,0,8,8,8,19,8,8,0,675
1600, 00-13-a2-00-40-98-98-4f,2,64,92,80,16,30,0,19,27,27,0,19,0,24,0,8,19,19,0,0,0,8,8,8,8,8,0,8,0,19,8,8,8,8,684
1600, 00-13-a2-00-40-98-98-4f,2,64,91,79,8,16,24,24,27,24,16,19,0,8,19,19,24,16,0,8,0,8,8,19,0,24,0,0,0,0,8,19,8,0,693
1600, 00-13-a2-00-40-98-98-4f,2,64,92,80,0,32,0,19,8,19,0,0,0,16,0,8,0,8,0,0,0,8,8,8,0,8,0,8,0,8,8,8,0,0,702
1600, 00-13-a2-00-40-98-98-4f,2,64,93,80,16,30,0,19,19,19,0,19,19,16,0,19,19,19,0,8,8,8,0,19,8,8,0,8,8,8,0,8,8,0,711
1600, 00-13-a2-00-40-98-98-4f,2,64,92,80,0,27,24,19,0,25,0,19,0,0,19,8,0,19,8,0,0,0,19,8,0,0,0,16,0,0,8,8,0,0,720
1600, 00-13-a2-00-40-98-98-4f,2,64,92,80,16,30,16,19,27,27,0,0,8,24,19,8,19,19,0,0,0,8,8,8,8,8,0,8,0,19,8,8,8,8,729
1600, 00-13-a2-00-40-98-98-4f,2,64,93,80,32,27,8,30,27,27,0,0,19,8,0,19,19,19,0,19,0,0,0,19,8,16,0,0,8,0,8,0,0,0,738
1600, 00-13-a2-00-40-98-98-4f,2,64,93,80,16,30,16,30,19,27,0,19,0,24,19,19,0,0,0,0,0,8,8,19,8,24,0,8,0,8,8,8,0,0,747
1600, 00-13-a2-00-40-98-98-4f,2,64,92,80,25,33,24,25,27,24,0,0,8,19,16,19,19,0,0,0,0,19,0,0,8,8,0,8,0,8,8,16,8,0,756
1600, 00-13-a2-00-40-98-98-4f,2,64,93,81,32,30,0,24,27,30,0,16,19,30,0,8,27,24,0,0,0,0,0,8,8,0,0,8,8,8,0,0,8,19,765
1600, 00-13-a2-00-40-98-98-4f,2,64,93,80,27,33,8,19,27,25,0,8,8,19,16,8,0,8,0,0,8,0,8,8,19,0,0,0,0,0,8,8,8,0,774
1600, 00-13-a2-00-40-98-98-4f,2,64,92,79,32,24,0,19,16,27,8,0,19,8,0,19,19,8,0,8,0,8,0,16,0,8,0,0,8,0,8,0,8,8,783
1600, 00-13-a2-00-40-98-98-4f,2,64,92,80,25,30,0,19,24,27,0,0,8,19,0,19,25,19,0,0,8,0,0,0,19,8,0,0,19,19,0,8,19,8,792
1600, 00-13-a2-00-40-98-98-4f,2,64,92,80,16,16,19,24,27,19,24,8,0,0,19,19,19,19,0,8,0,8,8,19,8,8,8,8,0,0,8,19,8,8,801
1600, 00-13-a2-00-40-98-98-4f,2,64,93,80,16,25,0,27,27,25,0,24,0,0,0,19,19,8,0,8,0,0,0,8,8,0,0,8,0,0,0,8,8,0,810
1600, 00-13-a2-00-40-98-98-4f,2,64,93,81,33,30,0,30,24,25,19,19,16,19,0,24,8,24,0,8,0,0,8,0,8,0,0,8,8,8,8,8,8,0,819
1600, 00-13-a2-00-40-98-98-4f,2,64,92,79,0,33,0,27,8,16,0,8,0,8,0,8,0,19,0,8,0,19,8,0,0,0,0,0,0,0,8,8,0,0,828
1600, 00-13-a2-00-40-98-98-4f,2,64,91,79,0,0,27,24,24,33,0,19,0,0,16,24,19,27,0,8,0,0,0,8,8,8,0,8,0,0,0,8,0,16,837
1600, 00-13-a2-00-40-98-98-4f,2,64,94,82,0,37,0,24,19,27,0,0,8,19,8,0,27,16,0,0,8,0,0,8,0,8,8,0,8,8,0,8,8,0,846
1600, 00-13-a2-00-40-98-98-4f,2,64,92,80,16,30,0,19,27,27,8,0,0,30,0,19,19,19,0,0,0,0,8,8,8,8,0,0,0,19,8,8,8,8,855
1600, 00-13-a2-00-40-98-98-4f,2,64,91,79,0,16,30,19,24,27,0,30,0,0,16,0,24,19,0,8,0,0,0,19,0,8,0,8,0,0,8,8,8,8,864
1600, 00-13-a2-00-40-98-98-4f,2,64,93,81,16,30,0,24,24,33,19,8,16,19,0,25,8,19,8,8,0,8,0,8,8,8,8,0,0,0,0,8,8,19,873
1600, 00-13-a2-00-40-98-98-4f,2,64,92,80,16,27,19,8,27,16,0,0,8,0,19,0,19,19,0,0,0,0,8,0,8,0,0,8,0,0,8,0,8,0,882
1600, 00-13-a2-00-40-98-98-4f,2,64,92,80,0,35,0,24,16,19,19,19,19,8,16,0,19,16,0,8,0,0,0,24,0,8,0,16,8,8,19,0,0,0,891
1600, 00-13-a2-00-40-98-98-4f,2,64,92,80,0,16,24,24,30,19,24,19,0,30,24,8,19,19,0,0,0,0,0,19,0,8,8,0,0,0,8,8,8,16,900
1600, 00-13-a2-00-40-98-98-4f,2,64,93,80,0,35,0,19,0,30,0,0,0,24,0,0,0,19,0,0,0,8,0,24,0,19,0,8,0,8,0,8,0,8,909
1600, 00-13-a2-00-40-98-98-4f,2,64,93,80,16,30,0,16,27,27,0,0,0,30,0,19,19,19,0,0,0,0,0,8,8,8,0,0,0,19,0,8,8,8,918
1600, 00-13-a2-00-40-98-98-4f,2,64,93,80,0,35,0,35,19,27,0,30,19,30,0,19,16,8,0,8,0,19,0,19,0,8,0,8,8,8,0,8,8,0,927
1600, 00-13-a2-00-40-98-98-4f,2,64,92,80,0,32,0,19,19,19,0,24,0,16,8,19,0,19,0,8,0,8,0,19,8,8,0,0,0,8,0,8,0,8,936
1600, 00-13-a2-00-40-98-98-4f,2,64,92,79,0,32,8,19,19,25,8,19,0,16,8,0,19,0,0,0,0,8,0,8,0,8,0,8,0,8,0,0,8,0,945
1600, 00-13-a2-00-40-98-98-4f,2,64,92,79,43,16,0,30,24,19,0,19,19,19,0,19,19,19,0,8,0,8,0,19,19,19,0,8,0,8,0,8,8,8,955
1600, 00-13-a2-00-40-98-98-4f,2,64,93,80,35,30,0,19,27,27,0,0,24,19,0,19,19,19,0,0,8,8,0,19,8,8,0,8,8,8,0,8,8,8,964
1600, 00-13-a2-00-40-98-98-4f,2,64,91,79,0,24,16,24,30,16,19,8,0,19,19,19,19,19,0,8,8,0,8,8,0,0,8,8,0,0,8,0,8,0,973
1600, 00-13-a2-00-40-98-98-4f,2,64,94,82,16,25,0,24,27,33,0,0,0,0,0,19,19,19,0,8,0,8,0,19,8,8,0,0,0,8,0,8,8,19,982
1600, 00-13-a2-00-40-98-98-4f,2,64,93,81,38,19,19,24,33,19,19,24,30,8,25,8,19,19,0,0,0,0,8,8,19,0,0,0,8,0,8,8,8,8,991
1600, 00-13-a2-00-40-98-98-4f,2,64,92,79,35,35,16,24,16,35,0,16,16,19,19,25,16,19,0,0,0,0,0,0,8,0,0,8,0,8,8,8,8,8,1000
1600, 00-13-a2-00-40-98-98-4f,2,64,92,79,35,30,0,24,16,27,0,8,16,19,0,19,16,19,0,0,0,8,0,8,0,8,0,0,8,0,0,0,8,8,1009
1600, 00-13-a2-00-40-98-98-4f,2,64,93,81,0,25,0,30,19,19,0,0,0,0,0,19,8,0,0,0,0,0,0,0,19,0,0,8,0,0,0,8,0,0,1018
1600, 00-13-a2-00-40-98-98-4f,2,64,93,80,30,33,0,27,16,27,0,0,24,19,0,8,19,19,0,0,0,0,0,0,0,8,0,0,8,0,0,8,8,8,1027
1600, 00-13-a2-00-40-98-98-4f,2,64,92,80,0,32,0,19,8,19,0,19,0,16,0,8,0,8,0,8,0,8,8,8,0,8,0,8,0,8,8,8,0,0,1036
1600, 00-13-a2-00-40-98-98-4f,2,64,92,80,16,35,0,19,0,24,0,0,0,27,0,8,0,19,0,0,0,8,0,8,0,19,0,0,0,8,0,8,0,8,1045
1600, 00-13-a2-00-40-98-98-4f,2,64,93,80,0,32,16,24,0,16,0,8,0,16,19,24,0,8,0,0,8,8,8,19,8,0,0,0,8,8,8,8,8,0,1054
1600, 00-13-a2-00-40-98-98-4f,2,64,92,79,24,25,0,24,30,27,0,16,16,8,0,19,8,19,0,8,8,0,0,19,0,8,0,8,0,0,0,8,8,0,1063
1600, 00-13-a2-00-40-98-98-4f,2,64,93,80,19,32,0,35,24,25,0,19,19,16,0,19,24,16,0,0,8,8,0,0,19,0,0,8,8,8,0,8,8,8,1072
1600, 00-13-a2-00-40-98-98-4f,2,64,94,81,33,16,0,19,24,24,8,24,19,8,0,0,8,24,0,19,0,0,8,0,0,19,0,0,16,0,8,8,8,0,1081
1600, 00-13-a2-00-40-98-98-4f,2,64,92,80,35,16,19,24,30,16,0,8,30,0,19,19,27,16,0,8,19,19,0,8,19,0,0,0,8,0,8,0,8,0,1090
1600, 00-13-a2-00-40-98-98-4f,2,64,93,80,0,32,0,33,19,25,0,19,0,16,0,19,0,16,0,0,0,8,0,0,8,0,0,8,0,8,0,8,0,0,1099
1600, 00-13-a2-00-40-98-98-4f,2,64,92,81,32,30,16,30,24,33,8,19,19,16,19,8,19,19,0,0,8,0,8,0,19,19,0,8,8,8,8,8,8,8,1108
1600, 00-13-a2-00-40-98-98-4f,2,64,93,80,16,27,0,27,25,19,0,19,19,19,0,19,19,8,0,0,0,8,0,8,0,0,0,8,8,8,0,8,8,0,1117
1600, 00-13-a2-00-40-98-98-4f,2,64,92,80,0,35,24,19,0,30,0,0,0,19,24,0,0,19,0,0,8,8,8,24,0,19,0,8,0,0,0,8,0,8,1126
1600, 00-13-a2-00-40-98-98-4f,2,64,93,80,32,16,0,24,25,27,0,0,19,0,0,19,24,24,0,8,0,0,0,8,8,0,0,0,8,0,0,0,8,8,1135
1600, 00-13-a2-00-40-98-98-4f,2,64,91,79,0,33,0,25,19,27,0,24,0,19,0,0,19,19,0,8,0,8,0,0,0,8,0,0,0,8,0,0,8,8,1144
1600, 00-13-a2-00-40-98-98-4f,2,64,93,81,16,16,30,24,16,27,0,0,0,8,16,19,19,16,0,0,0,0,0,19,0,0,0,8,0,0,8,8,8,8,1153
1600, 00-13-a2-00-40-98-98-4f,2,64,92,79,24,25,30,19,16,27,0,24,0,19,19,0,16,8,0,8,0,8,16,8,0,0,0,0,0,0,19,8,8,0,1162
1600, 00-13-a2-00-40-98-98-4f,2,64,91,79,35,16,19,24,16,19,0,19,0,8,16,19,16,19,0,8,0,0,0,19,0,8,0,8,0,0,8,8,8,8,1171
1600, 00-13-a2-00-40-98-98-4f,2,64,92,80,35,25,24,25,24,16,0,24,0,16,24,19,16,19,0,0,8,8,0,0,8,0,0,0,0,19,8,0,0,8,1180
1600, 00-13-a2-00-40-98-98-4f,2,64,92,80,35,16,24,24,24,30,0,8,0,0,16,19,19,16,0,0,8,0,0,19,19,0,0,0,0,8,8,19,8,0,1189
1600, 00-13-a2-00-40-98-98-4f,2,64,93,81,24,24,8,16,24,30,8,19,0,30,8,0,8,19,0,8,0,8,19,8,8,19,0,8,0,8,19,8,8,19,1198
1600, 00-13-a2-00-40-98-98-4f,2,64,93,80,30,32,0,27,16,24,0,8,24,16,0,16,24,0,0,0,0,8,0,0,8,8,0,0,8,8,0,0,8,0,1207
1600, 00-13-a2-00-40-98-98-4f,2,64,92,80,0,16,19,27,30,16,24,8,0,0,8,19,19,19,0,0,0,0,19,8,0,8,8,0,0,0,8,8,8,8,1216
1600, 00-13-a2-00-40-98-98-4f,2,64,92,80,35,27,0,27,19,30,0,0,19,8,8,19,19,24,0,0,0,0,0,8,0,0,0,8,0,0,0,8,8,0,1225
1600, 00-13-a2-00-40-98-98-4f,2,64,93,80,0,25,16,24,0,25,0,24,0,8,16,19,0,19,0,0,0,0,0,19,0,0,0,0,0,0,8,8,0,0,1234
1600, 00-13-a2-00-40-98-98-4f,2,64,93,81,16,35,0,8,27,27,0,8,0,27,0,16,8,19,0,0,0,0,0,8,0,8,0,8,0,19,8,8,8,16,1243
1600, 00-13-a2-00-40-98-98-4f,2,64,92,80,16,35,0,8,27,30,0,0,0,16,0,0,19,19,0,0,0,19,0,8,8,19,0,0,0,0,0,0,8,8,1252
1600, 00-13-a2-00-40-98-98-4f,2,64,93,81,16,35,16,16,27,27,0,0,0,30,19,0,19,19,0,0,0,0,8,0,8,0,0,8,0,19,8,8,8,19,1261
1600, 00-13-a2-00-40-98-98-4f,2,64,93,81,16,35,16,24,33,27,0,0,19,8,19,19,19,19,0,8,0,0,8,0,19,0,0,8,8,0,8,0,8,19,1270
1600, 00-13-a2-00-40-98-98-4f,2,64,92,81,0,25,8,19,0,19,0,8,0,0,0,8,0,8,0,0,0,0,0,8,0,8,8,8,0,0,8,8,0,0,1279
1600, 00-13-a2-00-40-98-98-4f,2,64,92,80,32,32,24,25,19,19,16,24,30,19,16,19,19,0,0,0,19,0,0,0,8,0,8,0,8,8,0,0,8,0,1288
1600, 00-13-a2-00-40-98-98-4f,2,64,93,80,16,32,19,27,24,16,0,0,8,16,16,19,8,19,0,8,0,8,8,8,8,0,0,0,0,8,8,8,0,0,1297
1600, 00-13-a2-00-40-98-98-4f,2,64,90,77,24,32,0,24,24,16,0,16,24,8,0,24,16,19,0,0,8,8,8,19,8,0,0,8,8,0,8,8,0,8,1306
1600, 00-13-a2-00-40-98-98-4f,2,64,93,81,0,33,0,35,24,25,0,0,19,16,0,19,19,27,0,0,0,8,0,0,8,0,0,8,0,0,0,8,8,0,1315
1600, 00-13-a2-00-40-98-98-4f,2,64,93,81,0,32,0,35,24,27,0,0,0,16,0,19,24,0,0,0,0,8,0,0,19,0,8,8,0,8,0,8,8,0,1324
1600, 00-13-a2-00-40-98-98-4f,2,64,93,82,35,35,8,25,27,24,0,19,0,19,19,0,19,8,0,0,8,0,0,8,8,19,0,0,8,8,0,0,8,8,1333
1600, 00-13-a2-00-40-98-98-4f,2,64,93,81,16,30,0,24,19,27,0,8,0,24,0,19,19,19,0,8,0,0,0,0,0,0,0,0,0,0,0,8,8,19,1342
1600, 00-13-a2-00-40-98-98-4f,2,64,92,79,16,16,0,24,16,19,0,0,19,0,0,0,19,16,0,8,8,0,0,0,8,19,0,0,8,0,0,0,8,0,1351
1600, 00-13-a2-00-40-98-98-4f,2,64,92,80,27,25,0,24,16,19,0,0,0,0,0,0,19,16,0,0,0,8,0,0,0,19,0,0,0,8,0,0,8,0,1360
